time,open,high,low,close,vwap,volume,count
2024-05-16 08:00:00,3016.02,3025.49,3006.22,3009.83,3017.80,660.85310137,386
2024-05-16 09:00:00,3009.84,3009.84,3000.18,3007.68,3003.73,192.99999128,286
2024-05-16 10:00:00,3007.69,3007.70,2991.93,2997.41,2999.01,634.26945371,360
2024-05-16 11:00:00,2997.41,3007.18,2993.43,3007.18,3000.84,391.03120099,367
2024-05-16 12:00:00,3007.18,3007.23,2976.60,2981.42,2991.87,1254.42476271,699
2024-05-16 13:00:00,2981.42,2985.60,2969.99,2983.08,2976.23,377.64525693,511
2024-05-16 14:00:00,2981.54,2986.92,2940.51,2943.28,2962.18,1268.73384960,743
2024-05-16 15:00:00,2942.67,2959.64,2932.48,2957.18,2949.97,2503.74334846,863
2024-05-16 16:00:00,2957.07,2958.84,2944.33,2946.04,2948.14,1193.56601358,553
2024-05-16 17:00:00,2945.84,2951.26,2927.13,2946.68,2937.74,479.45379405,605
2024-05-16 18:00:00,2946.67,2955.01,2946.18,2949.55,2950.71,1658.57017073,433
2024-05-16 19:00:00,2949.39,2953.27,2944.00,2945.79,2946.71,1058.96084908,466
2024-05-16 20:00:00,2945.80,2945.80,2936.16,2936.18,2939.68,430.04710709,342
2024-05-16 21:00:00,2936.18,2941.40,2930.01,2940.18,2936.91,190.44327495,330
2024-05-16 22:00:00,2940.11,2940.22,2925.59,2938.85,2931.57,191.13909132,339
2024-05-16 23:00:00,2938.73,2944.48,2932.33,2944.48,2939.45,136.70528037,314
2024-05-17 00:00:00,2944.48,2951.53,2941.68,2950.66,2948.90,293.20440374,438
2024-05-17 01:00:00,2950.65,2950.66,2934.12,2946.42,2945.29,140.49990193,360
2024-05-17 02:00:00,2946.42,2954.41,2942.19,2951.81,2946.02,119.21390113,264
2024-05-17 03:00:00,2951.81,2953.98,2948.71,2950.63,2951.09,65.15222566,224
2024-05-17 04:00:00,2950.63,2955.11,2945.70,2946.02,2951.61,175.69958632,239
2024-05-17 05:00:00,2946.26,2948.99,2943.68,2945.99,2946.11,106.40375909,182
2024-05-17 06:00:00,2946.00,2965.45,2943.50,2960.96,2956.26,206.81147866,374
2024-05-17 07:00:00,2960.92,3032.79,2960.92,3024.83,3007.90,1716.24348575,1144
2024-05-17 08:00:00,3024.83,3057.76,3019.18,3028.62,3041.88,1117.54532317,894
2024-05-17 09:00:00,3027.17,3034.00,3024.17,3028.37,3029.24,218.36992297,367
2024-05-17 10:00:00,3029.40,3038.91,3018.64,3035.99,3031.93,364.55858306,376
2024-05-17 11:00:00,3035.99,3036.59,3026.13,3031.83,3031.37,185.25571928,302
2024-05-17 12:00:00,3031.57,3083.90,3020.35,3080.08,3049.59,1404.97955752,925
2024-05-17 13:00:00,3079.83,3086.06,3054.44,3060.44,3073.46,709.87798541,634
2024-05-17 14:00:00,3060.83,3093.00,3058.05,3093.00,3080.18,1751.32616144,886
2024-05-17 15:00:00,3093.00,3116.15,3078.35,3112.99,3102.87,1572.19374339,1073
2024-05-17 16:00:00,3112.99,3120.00,3097.20,3097.20,3103.44,1222.42866290,812
2024-05-17 17:00:00,3097.21,3103.76,3086.20,3086.60,3096.97,539.43866049,528
2024-05-17 18:00:00,3086.61,3088.29,3070.42,3088.29,3077.11,1332.48340844,662
2024-05-17 19:00:00,3087.20,3089.75,3080.65,3085.92,3085.35,542.54252763,478
2024-05-17 20:00:00,3084.00,3092.20,3082.76,3090.36,3084.70,449.06741301,556
2024-05-17 21:00:00,3090.36,3095.09,3087.85,3088.68,3091.25,201.01122515,400
2024-05-17 22:00:00,3088.68,3094.96,3088.67,3091.91,3090.87,167.24772048,349
2024-05-17 23:00:00,3091.79,3094.05,3089.52,3093.54,3090.67,651.40377763,552
2024-05-18 00:00:00,3093.54,3099.42,3089.01,3099.36,3092.44,395.19460864,343
2024-05-18 01:00:00,3099.37,3109.21,3087.13,3109.21,3096.33,139.96685104,376
2024-05-18 02:00:00,3108.29,3108.97,3093.78,3098.76,3097.61,188.47250481,313
2024-05-18 03:00:00,3098.77,3129.26,3098.77,3114.71,3115.82,1211.11564425,779
2024-05-18 04:00:00,3114.32,3118.00,3101.61,3102.55,3107.56,121.12269875,375
2024-05-18 05:00:00,3102.55,3102.55,3095.08,3098.62,3100.63,189.90783501,339
2024-05-18 06:00:00,3098.62,3101.63,3092.86,3100.06,3095.82,115.00185874,224
2024-05-18 07:00:00,3100.02,3109.17,3097.66,3100.51,3104.05,77.40278367,342
2024-05-18 08:00:00,3100.50,3118.44,3100.50,3118.44,3114.27,223.27667864,403
2024-05-18 09:00:00,3118.44,3126.68,3113.88,3126.68,3117.74,112.80041657,265
2024-05-18 10:00:00,3126.67,3141.96,3122.25,3137.75,3130.89,250.79697432,510
2024-05-18 11:00:00,3137.80,3144.67,3133.59,3137.15,3138.09,272.77844234,370
2024-05-18 12:00:00,3137.15,3137.15,3120.00,3120.00,3128.28,279.18376775,346
2024-05-18 13:00:00,3120.21,3120.80,3109.14,3110.18,3116.48,78.68373167,311
2024-05-18 14:00:00,3109.22,3113.10,3100.00,3106.52,3108.85,260.11787681,411
2024-05-18 15:00:00,3106.52,3113.59,3103.24,3112.10,3108.42,254.81494524,784
2024-05-18 16:00:00,3112.11,3121.66,3107.22,3111.44,3114.69,79.78488472,345
2024-05-18 17:00:00,3111.45,3118.92,3111.20,3112.73,3116.00,161.35052470,290
2024-05-18 18:00:00,3112.72,3116.74,3111.25,3112.37,3112.26,99.90930562,187
2024-05-18 19:00:00,3112.36,3119.07,3112.13,3119.07,3115.01,85.32708530,219
2024-05-18 20:00:00,3119.07,3125.78,3115.00,3120.55,3118.67,163.23736088,351
2024-05-18 21:00:00,3120.54,3121.46,3108.96,3114.70,3117.14,127.93997827,398
2024-05-18 22:00:00,3114.71,3123.80,3114.42,3118.37,3117.76,85.52017280,458
2024-05-18 23:00:00,3118.46,3124.11,3116.39,3121.37,3120.13,111.73308521,525
2024-05-19 00:00:00,3121.37,3125.00,3113.48,3113.48,3121.74,91.48629074,576
2024-05-19 01:00:00,3113.49,3120.41,3113.48,3115.86,3117.45,64.67387963,550
2024-05-19 02:00:00,3115.87,3134.00,3115.86,3133.31,3130.01,104.69076448,701
2024-05-19 03:00:00,3133.32,3133.75,3126.44,3127.65,3129.94,147.25687389,491
2024-05-19 04:00:00,3127.66,3127.67,3115.28,3123.38,3121.20,310.13303808,488
2024-05-19 05:00:00,3122.69,3123.31,3117.56,3118.22,3120.17,119.97784132,158
2024-05-19 06:00:00,3118.22,3118.22,3105.07,3107.56,3115.76,104.01773786,159
2024-05-19 07:00:00,3107.56,3118.72,3105.32,3113.16,3112.31,80.76735116,218
2024-05-19 08:00:00,3113.95,3113.98,3105.64,3108.07,3109.16,73.57001939,193
2024-05-19 09:00:00,3107.98,3107.98,3100.00,3107.62,3103.74,133.16285224,259
2024-05-19 10:00:00,3107.62,3124.22,3104.29,3105.04,3118.18,169.84422689,292
2024-05-19 11:00:00,3105.04,3105.04,3085.88,3101.53,3093.27,331.43630425,492
2024-05-19 12:00:00,3101.53,3101.53,3076.17,3079.44,3084.31,187.33719845,344
2024-05-19 13:00:00,3078.24,3088.49,3069.23,3084.74,3076.38,219.79455045,433
2024-05-19 14:00:00,3084.74,3085.96,3075.56,3077.17,3081.69,70.86960616,265
2024-05-19 15:00:00,3077.17,3078.94,3065.09,3076.99,3074.31,245.78188279,457
2024-05-19 16:00:00,3077.00,3078.73,3059.00,3062.16,3063.94,540.61407766,466
2024-05-19 17:00:00,3062.17,3075.63,3062.16,3073.13,3071.97,185.59188379,273
2024-05-19 18:00:00,3073.13,3074.08,3068.27,3070.28,3072.11,68.76183540,307
2024-05-19 19:00:00,3070.27,3083.35,3060.76,3064.12,3068.68,342.22470817,612
2024-05-19 20:00:00,3063.62,3081.03,3063.51,3074.05,3074.76,132.40581317,560
2024-05-19 21:00:00,3074.05,3077.77,3055.70,3069.62,3066.51,160.03923123,377
2024-05-19 22:00:00,3069.63,3076.89,3068.08,3075.28,3074.53,201.52522620,503
2024-05-19 23:00:00,3075.28,3075.40,3067.99,3071.79,3071.49,41.61797601,182
2024-05-20 00:00:00,3071.79,3081.68,3061.01,3079.80,3074.89,138.18980808,346
2024-05-20 01:00:00,3077.30,3083.75,3050.00,3076.20,3058.95,524.46145031,536
2024-05-20 02:00:00,3076.19,3091.69,3076.19,3090.82,3084.39,102.96240292,347
2024-05-20 03:00:00,3090.81,3097.12,3086.57,3086.88,3089.36,89.27032982,247
2024-05-20 04:00:00,3086.73,3124.61,3085.82,3122.94,3102.57,250.15259363,472
2024-05-20 05:00:00,3123.25,3137.45,3123.23,3125.01,3128.69,172.08189301,397
2024-05-20 06:00:00,3125.00,3125.01,3067.10,3073.33,3084.79,204.18541259,413
2024-05-20 07:00:00,3073.33,3095.19,3070.18,3092.07,3085.00,157.34655299,346
2024-05-20 08:00:00,3092.05,3104.55,3092.04,3099.97,3100.55,314.10378928,346
2024-05-20 09:00:00,3099.96,3105.96,3095.72,3097.21,3102.95,60.01715261,235
2024-05-20 10:00:00,3097.10,3112.00,3093.97,3103.88,3103.78,159.61686401,335
2024-05-20 11:00:00,3103.91,3110.02,3089.45,3094.62,3108.41,1698.68294701,432
2024-05-20 12:00:00,3094.63,3094.95,3078.91,3085.62,3086.30,279.77764808,257
2024-05-20 13:00:00,3084.90,3096.08,3078.82,3093.17,3086.43,109.75342764,321
2024-05-20 14:00:00,3093.17,3093.54,3077.47,3088.06,3085.36,475.16782039,425
2024-05-20 15:00:00,3088.06,3120.21,3086.67,3117.03,3108.26,1616.56798844,766
2024-05-20 16:00:00,3117.04,3145.00,3113.66,3133.99,3127.73,1456.21787485,1016
2024-05-20 17:00:00,3134.00,3150.00,3127.46,3145.08,3137.46,457.22306366,682
2024-05-20 18:00:00,3145.24,3153.73,3140.00,3148.73,3146.84,988.41282729,664
2024-05-20 19:00:00,3148.73,3458.89,3143.58,3440.46,3352.17,9720.30325581,7927
2024-05-20 20:00:00,3442.52,3575.00,3421.95,3500.00,3479.25,7133.68634558,4397
2024-05-20 21:00:00,3500.00,3647.00,3488.82,3647.00,3567.38,7269.71739163,3742
2024-05-20 22:00:00,3646.99,3682.46,3610.06,3613.38,3644.50,4612.40902930,2487
2024-05-20 23:00:00,3613.44,3690.83,3613.38,3661.30,3649.48,4661.28279143,1971
2024-05-21 00:00:00,3661.31,3721.05,3661.29,3687.72,3689.72,2054.40672946,1778
2024-05-21 01:00:00,3687.69,3690.22,3640.01,3684.73,3663.16,3439.52862400,1681
2024-05-21 02:00:00,3684.75,3686.18,3684.56,3684.56,3684.82,15.97521110,42
